revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value
8402	vw253	2022-08-25	I	SPNCRNA.01	prl1	ncRNA	removed	3003816..3004916
8402	vw253	2022-08-25	I	SPNCRNA.5		ncRNA	removed	434104..434843
8375	vw253	2022-08-05	II	SPBC1198.04c	zas1	CDS	removed	complement(join(177556..177608,177656..178291,178344..178651,178690..178811,178857..178988,179032..179283,179322..179387,179440..180416,180461..180608))
8042	vw253	2022-02-23	II	SPNCRNA.1486		ncRNA	removed	2115592..2117088
8042	vw253	2022-02-23	II	SPNCRNA.334		ncRNA	removed	948994..949948
8042	vw253	2022-02-23	II	SPNCRNA.342		ncRNA	removed	1224483..1224560
8042	vw253	2022-02-23	II	SPNCRNA.388		ncRNA	removed	2115667..2117167
7910	vw253	2021-12-18	I	SPAC27F1.09c.3	prp10	CDS	removed	complement(join(4333170..4336555,4336622..4336726,4336778..4336787))
7910	vw253	2021-12-18	I	SPAC8E11.02c		mRNA	removed	3382284..3385575
7895	vw253	2021-12-13	II	SPBP22H7.09c-1		mRNA	removed	complement(join(1448815..1449603,1449657..1449790,1449849..1450155))
7895	vw253	2021-12-13	II	SPBP22H7.09c-2		mRNA	removed	complement(join(1448815..1449374,1449428..1449790,1449849..1450155))
7886	vw253	2021-12-08	II	SPBC2D10.10c.2	fib1	CDS	removed	complement(2982764..2983681)
7886	vw253	2021-12-08	II	SPBC2D10.10c.3	fib1	CDS	removed	complement(2982764..2983681)
7860	vw253	2021-11-27	I	SPAC27F1.09c.1	prp10	CDS	removed	complement(4333170..4336787)
7860	vw253	2021-11-27	I	SPAC27F1.09c.2	prp10	CDS	removed	complement(join(4333170..4336726,4336778..4336787))
7773	vw253	2021-10-28	II	SPBC776.02c.1	dis2	CDS	removed	complement(join(3173719..3174650,3175047..3175098))
7773	vw253	2021-10-28	II	SPBC776.02c.2	dis2	CDS	removed	complement(join(3173719..3174650,3175047..3175098))
7177	mah79	2021-04-23	I	SPAC22A12.08c	crd1	CDS	removed	complement(join(1170196..1170461,1170504..1171270,1171362..1171856,1171900..1171956,1171999..1172126))
7169	mah79	2021-04-20	I	SPAC17G6.02c	tco1	CDS	removed	complement(3588975..3589949)
7169	mah79	2021-04-20	I	SPAC1F7.05	cdc22	CDS	removed	join(4226982..4227000,4227317..4229733)
7169	mah79	2021-04-20	II	SPBC119.04	mei3	CDS	removed	719806..720252
7169	mah79	2021-04-20	II	SPBC17A3.07	pgr1	CDS	removed	join(1414496..1414547,1414603..1415945)
7169	mah79	2021-04-20	II	SPBC776.02c	dis2	CDS	removed	complement(join(3173719..3174650,3175047..3175098))
6981	mah79	2021-02-26	I	SPAC27F1.09c	prp10	CDS	removed	complement(join(4333170..4336555,4336622..4336726,4336778..4336787))
6851	vw253	2021-01-21	II	SPRPTCENB.12	cnt2.2	repeat_region	removed	1624515..1627609
6522	mah79	2020-09-24	I	SPNCRNA.600		ncRNA	removed	complement(3588585..3591355)
6498	mah79	2020-09-14	III	SPCC1620.02	wtf23	CDS	removed	join(2145761..2145896,2146113..2146442,2146492..2146770,2146807..2146998,2147039..2147101,2147152..2147258)
6497	mah79	2020-09-14	III	SPCC162.04c	wtf13	CDS	removed	complement(join(1580123..1580268,1580319..1580381,1580422..1580613,1580650..1581006,1581055..1581327,1581559..1581694))
6496	mah79	2020-09-14	III	SPCC548.03c	wtf4	CDS	removed	complement(join(221199..221344,221395..221457,221498..221689,221726..222016,222065..222337,222566..222701))
6490	mah79	2020-09-11	III	SPCC1906.03	wtf19	CDS	removed	join(2017717..2017852,2018068..2018397,2018447..2018824,2018861..2019052,2019093..2019155,2019206..2019288)
6485	vw253	2020-09-08	I	SPNCRNA.46	prl46	ncRNA	removed	complement(4651351..4651792)
6374	mah79	2020-07-03	II	spncrna.9001	prt2	ncRNA	removed	4442542..4445970
6246	vw253	2020-05-01	II	SPRPTB.6		repeat_region	removed	complement(592650..594176)
6246	vw253	2020-05-01	III	SPRPTC.2		repeat_region	removed	615327..616830
6246	vw253	2020-05-01	III	SPRPTC.5		repeat_region	removed	1401219..1403077
6246	vw253	2020-05-01	III	SPRPTC.7		repeat_region	removed	complement(1579527..1581981)
6246	vw253	2020-05-01	III	SPRPTC.8		repeat_region	removed	complement(1738762..1740960)
6244	vw253	2020-04-30	mitochondrial	SPMIT.03		CDS	removed	<6966..7718
5826	kmr44	2019-09-29	II	"SPBC19G7.01c /controlled_curation=""term=disease associated, cancer; date=20060724"	msh2	CDS	removed	complement(join(2344457..2347291,2347386..2347468,2347512..2347542))
5823	antonia	2019-09-27	II	SPBC19G7.01c	msh2	CDS	removed	complement(join(2344457..2347291,2347386..2347468,2347512..2347542))
5819	mah79	2019-09-26	I	SPAC1556.06.1	meu1	CDS	removed	join(3802551..3804587,3804661..3804954)
5587	antonia	2019-05-21	mating_type_region	SPMTR.03	mat3-Mi	CDS	removed	complement(15593..15721)
5587	antonia	2019-05-21	mating_type_region	SPMTR.04	mat3-Mc	CDS	removed	15856..16401
5396	vw253	2019-01-29	II	SPBC17D1.01	spp41	CDS	removed	join(3326992..3327046,3327094..3327476,3327597..3328913)
5116	antonia	2018-10-11	II	SPBC8E4.02c	prt2	ncRNA	removed	4442542..4445970
5014	vw253	2018-08-27	II	SPNCRNA.1709		ncRNA	removed	1676220..1676335
4958	mah79	2018-08-08	II	SPBC8E4.02c		CDS	removed	4443155..4443544
4957	vw253	2018-08-08	II	SPBC8E4.02c	prt2	ncRNA	removed	4442542..4445970
4944	antonia	2018-08-04	II	SPBC8E4.02c		CDS	removed	4443155..4443544
4250	mah79	2017-08-23	III	SPNCRNA.2001	adh1-antisense-1	ncRNA	removed	complement(1590025..1593983)
4250	mah79	2017-08-23	III	SPNCRNA.2002	adh1-antisense-2	ncRNA	removed	complement(1590089..1593983)
4106	vw253	2017-06-28	II	*****		ncRNA	removed	1676220..1676335
3985	vw253	2017-04-12	I	SPAC29A4.03c		CDS	removed	join(5142407..5142628,5142631..5143224)
3884	vw253	2017-02-18	II	SPNCRNA.1688	nc-tgp1	misc_RNA	removed	complement(352335..354234)
3787	vw253	2016-12-18	II	SPBC691.05c	ist2	CDS	removed	complement(join(1430755..1432230,1432360..1432890))
3755	vw253	2016-12-01	I	SPAC1556.06.2	meu1-2	CDS	removed	join(3804582..3804587,3804661..3804954)
3514	vw253	2016-07-14	I	SPAC110.05		CDS	removed	complement(1905728..1905820)
3451	vw253	2016-05-25	II	SPNCRNA.1541		ncRNA	removed	2661608..2662564
3451	vw253	2016-05-25	III	SPNCRNA.521		ncRNA	removed	2364166..2364826
3381	vw253	2016-03-29	I	SPNCRNA.139		ncRNA	removed	90868..91753
3381	vw253	2016-03-29	I	SPNCRNA.145		ncRNA	removed	239730..240571
3380	vw253	2016-03-23	II	SPNCRNA.334		ncRNA	removed	948994..949948
3380	vw253	2016-03-23	II	SPNCRNA.543		ncRNA	removed	complement(3751363..3751721)
3380	vw253	2016-03-23	II	SPRPTB.11		repeat_region	removed	complement(4019659..4019822)
3380	vw253	2016-03-23	II	SPRPTB.12		repeat_region	removed	complement(4019846..4019937)
3370	vw253	2016-03-17	I	SPAPB1A11.05		CDS	removed	2975643..2975771
3369	vw253	2016-03-17	I	SPAC110.05		CDS	removed	complement(1905657..1905884)
3369	vw253	2016-03-17	I	SPAC823.02		CDS	removed	join(2583804..2583902,2583941..2583973)
3369	vw253	2016-03-17	II	SPBC713.13		CDS	removed	complement(890220..890546)
3177	vw253	2015-12-11	I	SPAC1D4.07c		CDS	removed	complement(649449..649889)
3177	vw253	2015-12-11	I	SPAC27E2.13		CDS	removed	4008511..4008693
3177	vw253	2015-12-11	I	SPAC4H3.12c		CDS	removed	complement(3851914..3852219)
3177	vw253	2015-12-11	II	SPBC1685.12c		CDS	removed	complement(523887..524240)
3177	vw253	2015-12-11	II	SPBC32F12.17		CDS	removed	complement(2805085..2805417)
3177	vw253	2015-12-11	II	SPBC354.11c		CDS	removed	complement(575773..576291)
3177	vw253	2015-12-11	II	SPBC36.13		CDS	removed	complement(845807..846079)
3177	vw253	2015-12-11	III	SPCC1672.14		CDS	removed	complement(563977..564444)
3177	vw253	2015-12-11	III	SPCC188.05		CDS	removed	1482007..1482273
3177	vw253	2015-12-11	III	SPCC417.04		CDS	removed	1673314..1673856
3177	vw253	2015-12-11	III	SPCC622.05		CDS	removed	1408164..1408511
3177	vw253	2015-12-11	III	SPCC794.16		CDS	removed	253627..253998
3138	vw253	2015-11-28	I	SPNCRNA.31	prl31	ncRNA	removed	2975608..2976007
3138	vw253	2015-11-28	I	SPNCRNA.866		ncRNA	removed	complement(2971998..2975970)
3138	vw253	2015-11-28	I	SPNCRNA.867		ncRNA	removed	2973017..2976287
3097	vw253	2015-11-16	I	SPNCRNA.1038		ncRNA	removed	complement(4936907..4937569)
3097	vw253	2015-11-16	I	SPNCRNA.723		ncRNA	removed	1200009..1200876
3097	vw253	2015-11-16	I	SPNCRNA.727		ncRNA	removed	1234476..1235111
3097	vw253	2015-11-16	I	SPNCRNA.814		ncRNA	removed	complement(2330171..2330657)
3097	vw253	2015-11-16	I	SPNCRNA.901		ncRNA	removed	complement(3316321..3316601)
3097	vw253	2015-11-16	I	SPNCRNA.906		ncRNA	removed	3394883..3395271
3097	vw253	2015-11-16	II	SPNCRNA.1394		ncRNA	removed	complement(883967..884395)
3097	vw253	2015-11-16	II	SPNCRNA.1436		ncRNA	removed	complement(1467902..1468396)
2985	vw253	2015-10-12	I	SPNCRNA.76		ncRNA	removed	79543..79628
2984	vw253	2015-10-12	I	SPNCRNA.83		ncRNA	removed	72344..72414
2506	vw253	2015-01-22	I	SPNCRNA.252		ncRNA	removed	4715734..4716187
2386	vw253	2014-11-26	II	SPBC13E7.07		CDS	removed	3053066..3053332
2326	vw253	2014-11-06	II	SPNCRNA.1300		ncRNA	removed	complement(21060..21754)
2326	vw253	2014-11-06	II	SPNCRNA.1308		ncRNA	removed	complement(103165..104528)
2326	vw253	2014-11-06	II	SPNCRNA.1311		ncRNA	removed	120577..121643
2326	vw253	2014-11-06	II	SPNCRNA.1372		ncRNA	removed	complement(591798..592612)
2264	vw253	2014-10-22	I	SPAC24B11.06c	sty1	CDS	removed	complement(206864..207913)
2049	mah79	2014-08-17	II	SPSNRNA.07	snu32	snRNA	removed	complement(3958832..3959086)
2043	vw253	2014-08-16	II	SPSNRNA.07	snu32	snoRNA	removed	complement(3958832..3959086)
2041	mah79	2014-08-15	II	SPSNRNA.07	snu32	snRNA	removed	complement(3958832..3959086)
2032	mah79	2014-08-13	I	SPSNRNA.03	snu3	snRNA	removed	complement(987570..987825)
1914	antonia	2014-07-09	I	SPAC1A6.03c		CDS	removed	complement(join(1070061..1070138,1070205..1072127))
1909	antonia	2014-07-08	I	Juan 		CDS	removed	join(650488..650545,651193..651848)
1909	antonia	2014-07-08	I	SPAC110.06		CDS	removed	complement(1905728..1905820)
1790	vw253	2014-06-10	II	SPRPTB.4		repeat_region	removed	complement(54135..56795)
1790	vw253	2014-06-10	II	SPRPTB.5		repeat_region	removed	complement(56925..57077)
1788	mah79	2014-06-09	II	SPRPTB.1		repeat_region	removed	1..6535
1788	mah79	2014-06-09	II	SPRPTB.16		repeat_region	removed	4535114..4535276
1788	mah79	2014-06-09	II	SPRPTB.17		repeat_region	removed	4535426..4535519
1788	mah79	2014-06-09	II	SPRPTB.18		repeat_region	removed	4535640..4539804
1788	mah79	2014-06-09	II	SPRPTB.2		repeat_region	removed	8062..12662
1788	mah79	2014-06-09	II	SPRPTB.3		repeat_region	removed	14527..29514
1783	vw253	2014-06-09	I	SPRPTA.1		repeat_region	removed	complement(6360..6755)
1783	vw253	2014-06-09	I	SPRPTA.19		repeat_region	removed	complement(5538601..5539019)
1783	vw253	2014-06-09	I	SPRPTA.2		repeat_region	removed	7548..12710
1783	vw253	2014-06-09	I	SPRPTA.21		repeat_region	removed	5555691..5556879
1783	vw253	2014-06-09	I	SPRPTA.22		repeat_region	removed	5559353..5560691
1783	vw253	2014-06-09	I	SPRPTA.23		repeat_region	removed	5559366..5570144
1783	vw253	2014-06-09	I	SPRPTA.24		repeat_region	removed	5562559..5567158
1783	vw253	2014-06-09	I	SPRPTA.25		repeat_region	removed	complement(join(5564531..5564853,5565067..5565187,5565247..5565349))
1783	vw253	2014-06-09	I	SPRPTA.26		repeat_region	removed	5568686..5579133
1783	vw253	2014-06-09	I	SPRPTA.3		repeat_region	removed	15829..22113
1783	vw253	2014-06-09	I	SPRPTA.4		repeat_region	removed	20859..29663
1414	mah79	2013-12-12	II	wtf2		repeat_region	removed	complement(592650..594176)
1414	mah79	2013-12-12	III	wtf12		repeat_region	removed	1401219..1403077
1414	mah79	2013-12-12	III	wtf13		repeat_region	removed	complement(1579527..1581981)
1315	mah79	2013-10-16	I	SPNCRNA.01	prl1	misc_RNA	removed	3003816..3004916
1315	mah79	2013-10-16	I	SPNCRNA.03	prl3	misc_RNA	removed	complement(237074..237848)
1315	mah79	2013-10-16	I	SPNCRNA.05	prl5	misc_RNA	removed	join(434104..434267,434338..434843)
1315	mah79	2013-10-16	I	SPNCRNA.1000		misc_RNA	removed	complement(4563180..4563654)
1315	mah79	2013-10-16	I	SPNCRNA.1001		misc_RNA	removed	complement(4580561..4582160)
1315	mah79	2013-10-16	I	SPNCRNA.1002		misc_RNA	removed	complement(4591803..4593532)
1315	mah79	2013-10-16	I	SPNCRNA.1003		misc_RNA	removed	4599993..4600855
1315	mah79	2013-10-16	I	SPNCRNA.1004		misc_RNA	removed	4604711..4606362
1315	mah79	2013-10-16	I	SPNCRNA.1005		misc_RNA	removed	complement(4619539..4621625)
1315	mah79	2013-10-16	I	SPNCRNA.1006		misc_RNA	removed	4625840..4627501
1315	mah79	2013-10-16	I	SPNCRNA.1007		misc_RNA	removed	complement(4636966..4638001)
1315	mah79	2013-10-16	I	SPNCRNA.1008		misc_RNA	removed	complement(4647230..4649094)
1315	mah79	2013-10-16	I	SPNCRNA.1009		misc_RNA	removed	4650598..4651189
1315	mah79	2013-10-16	I	SPNCRNA.1010		misc_RNA	removed	complement(4654243..4654578)
1315	mah79	2013-10-16	I	SPNCRNA.1011		misc_RNA	removed	complement(4654513..4655254)
1315	mah79	2013-10-16	I	SPNCRNA.1012		misc_RNA	removed	complement(4664185..4664880)
1315	mah79	2013-10-16	I	SPNCRNA.1013		misc_RNA	removed	complement(4673024..4673742)
1315	mah79	2013-10-16	I	SPNCRNA.1014		misc_RNA	removed	4673137..4673690
1315	mah79	2013-10-16	I	SPNCRNA.1015		misc_RNA	removed	complement(4674037..4675800)
1315	mah79	2013-10-16	I	SPNCRNA.1016		misc_RNA	removed	complement(4689540..4690068)
1315	mah79	2013-10-16	I	SPNCRNA.1017		misc_RNA	removed	complement(4691805..4693630)
1315	mah79	2013-10-16	I	SPNCRNA.1018		misc_RNA	removed	4721254..4722882
1315	mah79	2013-10-16	I	SPNCRNA.1019		misc_RNA	removed	4733588..4734102
1315	mah79	2013-10-16	I	SPNCRNA.1020		misc_RNA	removed	complement(4742717..4743476)
1315	mah79	2013-10-16	I	SPNCRNA.1021		misc_RNA	removed	4748524..4752562
1315	mah79	2013-10-16	I	SPNCRNA.1022		misc_RNA	removed	complement(4753883..4754807)
1315	mah79	2013-10-16	I	SPNCRNA.1023		misc_RNA	removed	4767923..4769721
1315	mah79	2013-10-16	I	SPNCRNA.1024		misc_RNA	removed	4791261..4791958
1315	mah79	2013-10-16	I	SPNCRNA.1025		misc_RNA	removed	complement(4806662..4807991)
1315	mah79	2013-10-16	I	SPNCRNA.1026		misc_RNA	removed	4814239..4817443
1315	mah79	2013-10-16	I	SPNCRNA.1027		misc_RNA	removed	4821574..4824734
1315	mah79	2013-10-16	I	SPNCRNA.1028		misc_RNA	removed	4837762..4838650
1315	mah79	2013-10-16	I	SPNCRNA.1029		misc_RNA	removed	complement(4844661..4846130)
1315	mah79	2013-10-16	I	SPNCRNA.1030		misc_RNA	removed	4860182..4861502
1315	mah79	2013-10-16	I	SPNCRNA.1031		misc_RNA	removed	4861450..4863757
1315	mah79	2013-10-16	I	SPNCRNA.1032		misc_RNA	removed	4869466..4870169
1315	mah79	2013-10-16	I	SPNCRNA.1033		misc_RNA	removed	complement(4875424..4878190)
1315	mah79	2013-10-16	I	SPNCRNA.1034		misc_RNA	removed	complement(4889798..4890204)
1315	mah79	2013-10-16	I	SPNCRNA.1035		misc_RNA	removed	4911086..4911440
1315	mah79	2013-10-16	I	SPNCRNA.1036		misc_RNA	removed	4929567..4931302
1315	mah79	2013-10-16	I	SPNCRNA.1037		misc_RNA	removed	4931323..4933884
1315	mah79	2013-10-16	I	SPNCRNA.1038		misc_RNA	removed	complement(4936907..4937569)
1315	mah79	2013-10-16	I	SPNCRNA.1039		misc_RNA	removed	4961796..4963074
1315	mah79	2013-10-16	I	SPNCRNA.1040		misc_RNA	removed	4980243..4981189
1315	mah79	2013-10-16	I	SPNCRNA.1041		misc_RNA	removed	4986628..4989780
1315	mah79	2013-10-16	I	SPNCRNA.1042		misc_RNA	removed	complement(5009787..5011504)
1315	mah79	2013-10-16	I	SPNCRNA.1043		misc_RNA	removed	5029269..5030305
1315	mah79	2013-10-16	I	SPNCRNA.1044		misc_RNA	removed	5074150..5077557
1315	mah79	2013-10-16	I	SPNCRNA.1045		misc_RNA	removed	5098866..5100248
1315	mah79	2013-10-16	I	SPNCRNA.1046		misc_RNA	removed	5103586..5104491
1315	mah79	2013-10-16	I	SPNCRNA.1047		misc_RNA	removed	complement(5119094..5120381)
1315	mah79	2013-10-16	I	SPNCRNA.1048		misc_RNA	removed	complement(5122727..5123353)
1315	mah79	2013-10-16	I	SPNCRNA.1049		misc_RNA	removed	5129191..5131963
1315	mah79	2013-10-16	I	SPNCRNA.1050		misc_RNA	removed	complement(5136083..5137380)
1315	mah79	2013-10-16	I	SPNCRNA.1051		misc_RNA	removed	complement(5140112..5142317)
1315	mah79	2013-10-16	I	SPNCRNA.1052		misc_RNA	removed	complement(5152335..5153843)
1315	mah79	2013-10-16	I	SPNCRNA.1053		misc_RNA	removed	5152528..5153825
1315	mah79	2013-10-16	I	SPNCRNA.1054		misc_RNA	removed	complement(5156289..5157303)
1315	mah79	2013-10-16	I	SPNCRNA.1055		misc_RNA	removed	complement(5172050..5173481)
1315	mah79	2013-10-16	I	SPNCRNA.1056		misc_RNA	removed	5174913..5176145
1315	mah79	2013-10-16	I	SPNCRNA.1057		misc_RNA	removed	complement(5177805..5178160)
1315	mah79	2013-10-16	I	SPNCRNA.1058		misc_RNA	removed	complement(5200370..5201855)
1315	mah79	2013-10-16	I	SPNCRNA.1059		misc_RNA	removed	5200663..5202023
1315	mah79	2013-10-16	I	SPNCRNA.1060		misc_RNA	removed	5219594..5220187
1315	mah79	2013-10-16	I	SPNCRNA.1061		misc_RNA	removed	5224998..5226317
1315	mah79	2013-10-16	I	SPNCRNA.1062		misc_RNA	removed	complement(5230242..5230965)
1315	mah79	2013-10-16	I	SPNCRNA.1063		misc_RNA	removed	complement(5266525..5269973)
1315	mah79	2013-10-16	I	SPNCRNA.1064		misc_RNA	removed	5267175..5269088
1315	mah79	2013-10-16	I	SPNCRNA.1065		misc_RNA	removed	complement(5271336..5272361)
1315	mah79	2013-10-16	I	SPNCRNA.1066		misc_RNA	removed	5276193..5277245
1315	mah79	2013-10-16	I	SPNCRNA.1067		misc_RNA	removed	complement(5292484..5293268)
1315	mah79	2013-10-16	I	SPNCRNA.1068		misc_RNA	removed	complement(5309027..5311689)
1315	mah79	2013-10-16	I	SPNCRNA.1069		misc_RNA	removed	5309241..5311409
1315	mah79	2013-10-16	I	SPNCRNA.1070		misc_RNA	removed	5315770..5317020
1315	mah79	2013-10-16	I	SPNCRNA.1071		misc_RNA	removed	complement(5320613..5321854)
1315	mah79	2013-10-16	I	SPNCRNA.1072		misc_RNA	removed	5326840..5328155
1315	mah79	2013-10-16	I	SPNCRNA.1073		misc_RNA	removed	complement(5328562..5329060)
1315	mah79	2013-10-16	I	SPNCRNA.1074		misc_RNA	removed	5340572..5342997
1315	mah79	2013-10-16	I	SPNCRNA.1075		misc_RNA	removed	5353770..5354310
1315	mah79	2013-10-16	I	SPNCRNA.1076		misc_RNA	removed	complement(5358774..5359676)
1315	mah79	2013-10-16	I	SPNCRNA.1077		misc_RNA	removed	5360569..5361844
1315	mah79	2013-10-16	I	SPNCRNA.1078		misc_RNA	removed	5370228..5372083
1315	mah79	2013-10-16	I	SPNCRNA.1079		misc_RNA	removed	5389615..5390903
1315	mah79	2013-10-16	I	SPNCRNA.1080		misc_RNA	removed	complement(5413728..5414935)
1315	mah79	2013-10-16	I	SPNCRNA.1081		misc_RNA	removed	5416345..5417406
1315	mah79	2013-10-16	I	SPNCRNA.1082		misc_RNA	removed	complement(5423742..5426981)
1315	mah79	2013-10-16	I	SPNCRNA.1083		misc_RNA	removed	complement(5426978..5428275)
1315	mah79	2013-10-16	I	SPNCRNA.1085		misc_RNA	removed	5462490..5463916
1315	mah79	2013-10-16	I	SPNCRNA.1086		misc_RNA	removed	complement(5463940..5466070)
1315	mah79	2013-10-16	I	SPNCRNA.1087		misc_RNA	removed	5472729..5475847
1315	mah79	2013-10-16	I	SPNCRNA.1088		misc_RNA	removed	complement(5478303..5478903)
1315	mah79	2013-10-16	I	SPNCRNA.1089		misc_RNA	removed	5478367..5479836
1315	mah79	2013-10-16	I	SPNCRNA.1090		misc_RNA	removed	5487525..5488928
1315	mah79	2013-10-16	I	SPNCRNA.1091		misc_RNA	removed	complement(5492628..5494800)
1315	mah79	2013-10-16	I	SPNCRNA.1092		misc_RNA	removed	5495270..5496597
1315	mah79	2013-10-16	I	SPNCRNA.1093		misc_RNA	removed	5496942..5497837
1315	mah79	2013-10-16	I	SPNCRNA.12	prl12	misc_RNA	removed	4439118..4439451
1315	mah79	2013-10-16	I	SPNCRNA.124		misc_RNA	removed	3558766..3559116
1315	mah79	2013-10-16	I	SPNCRNA.13	prl13	misc_RNA	removed	complement(4259371..4259795)
1315	mah79	2013-10-16	I	SPNCRNA.130	omt3	misc_RNA	removed	4516070..4517070
1315	mah79	2013-10-16	I	SPNCRNA.136		misc_RNA	removed	40795..41489
1315	mah79	2013-10-16	I	SPNCRNA.137		misc_RNA	removed	71030..71470
1315	mah79	2013-10-16	I	SPNCRNA.138		misc_RNA	removed	79209..79317
1315	mah79	2013-10-16	I	SPNCRNA.139		misc_RNA	removed	90868..91753
1315	mah79	2013-10-16	I	SPNCRNA.14	prl14	misc_RNA	removed	3190456..3191217
1315	mah79	2013-10-16	I	SPNCRNA.141		misc_RNA	removed	175923..176736
1315	mah79	2013-10-16	I	SPNCRNA.142		misc_RNA	removed	213841..214818
1315	mah79	2013-10-16	I	SPNCRNA.143		misc_RNA	removed	236819..236928
1315	mah79	2013-10-16	I	SPNCRNA.144		misc_RNA	removed	238509..238898
1315	mah79	2013-10-16	I	SPNCRNA.145		misc_RNA	removed	239730..240571
1315	mah79	2013-10-16	I	SPNCRNA.147		misc_RNA	removed	135569..135926
1315	mah79	2013-10-16	I	SPNCRNA.148		misc_RNA	removed	294010..294228
1315	mah79	2013-10-16	I	SPNCRNA.154		misc_RNA	removed	555300..556109
