revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value
8405	vw253	2022-08-25	III	SPCC1259.12c	gid1	CDS	removed	complement(join(1056598..1056737,1056787..1057191,1057239..1057880,1057925..1058213))
8405	vw253	2022-08-25	III	SPCC126.15c	sec65	CDS	added	complement(join(2142679..2143055,2143109..2143331))
8405	vw253	2022-08-25	III	SPCC126.15c	sec65	CDS	removed	complement(join(2142679..2143055,2143109..2143373))
8405	vw253	2022-08-25	III	SPCC1620.10	cwf26	CDS	added	join(2163220..2164118,2164159..2164165)
8405	vw253	2022-08-25	III	SPCC1620.10	cwf26	CDS	removed	join(2163205..2164118,2164159..2164165)
8405	vw253	2022-08-25	III	SPCC1682.01	qcr9	CDS	added	join(371284..371286,371353..371438,371498..371546,371612..371677)
8405	vw253	2022-08-25	III	SPCC1682.01	qcr9	CDS	removed	join(371230..371286,371353..371438,371498..371546,371612..371677)
8405	vw253	2022-08-25	III	SPCC1682.05c	srp68	CDS	added	complement(join(379065..379652,379728..380604,380660..380823))
8405	vw253	2022-08-25	III	SPCC1682.05c	srp68	CDS	removed	complement(join(379065..379652,379728..380604,380660..380922,380969..381034))
8405	vw253	2022-08-25	III	SPCC569.03		CDS	added	complement(join(2430334..2430776,2430840..2431347))
8405	vw253	2022-08-25	III	SPCC569.03		CDS	removed	complement(join(2430334..2430776,2430840..2431524))
8405	vw253	2022-08-25	III	SPCC622.11	lmb1	CDS	added	join(1417271..1417438,1417634..1418983)
8405	vw253	2022-08-25	III	SPCC622.11	lmb1	CDS	removed	join(1417100..1417438,1417634..1418983)
8405	vw253	2022-08-25	III	SPCC825.04c	naa40	CDS	added	complement(1030256..1030828)
8405	vw253	2022-08-25	III	SPCC825.04c	naa40	CDS	removed	complement(1030256..1030870)
8405	vw253	2022-08-25	III	SPCP1E11.06	apl4	CDS	added	2402067..2404577
8405	vw253	2022-08-25	III	SPCP1E11.06	apl4	CDS	removed	2401980..2404577
8404	vw253	2022-08-25	II	SPBC14C8.01c	cut2	CDS	added	complement(2203316..2204206)
8404	vw253	2022-08-25	II	SPBC14C8.01c	cut2	CDS	removed	complement(2203316..2204221)
8404	vw253	2022-08-25	II	SPBC1703.06	pof10	CDS	added	join(2925563..2925620,2925675..2927554)
8404	vw253	2022-08-25	II	SPBC1703.06	pof10	CDS	removed	join(2925512..2925620,2925675..2927554)
8404	vw253	2022-08-25	II	SPBC1709.17	met7	CDS	added	join(1132227..1132253,1132300..1132431,1132741..1134042)
8404	vw253	2022-08-25	II	SPBC1709.17	met7	CDS	removed	join(1132170..1132253,1132300..1132431,1132741..1134042)
8404	vw253	2022-08-25	II	SPBC18E5.12c	mas2	CDS	added	complement(2096528..2098012)
8404	vw253	2022-08-25	II	SPBC18E5.12c	mas2	CDS	removed	complement(2096528..2098036)
8404	vw253	2022-08-25	II	SPBC19G7.04		CDS	added	join(2349611..2349654,2349697..2350344,2350388..2350766)
8404	vw253	2022-08-25	II	SPBC19G7.04		CDS	removed	join(2349593..2349654,2349697..2350344,2350388..2350766)
8404	vw253	2022-08-25	II	SPBC2A9.05c	tvp23	CDS	added	complement(join(2956469..2956904,2956966..2957132))
8404	vw253	2022-08-25	II	SPBC2A9.05c	tvp23	CDS	removed	complement(join(2956469..2956904,2956966..2957189))
8404	vw253	2022-08-25	II	SPBC30B4.08	eri1	CDS	added	join(1320740..1320819,1320897..1321004,1321066..1321471,1321534..1321833)
8404	vw253	2022-08-25	II	SPBC30B4.08	eri1	CDS	removed	join(1320692..1320819,1320897..1321004,1321066..1321471,1321534..1321833)
8404	vw253	2022-08-25	II	SPBC336.10c	tif512	CDS	added	complement(2758761..2759234)
8404	vw253	2022-08-25	II	SPBC336.10c	tif512	CDS	removed	complement(2758761..2759270)
8404	vw253	2022-08-25	II	SPBC337.16	cho1	CDS	added	join(1058422..1058951,1059007..1059067)
8404	vw253	2022-08-25	II	SPBC337.16	cho1	CDS	removed	join(1058347..1058951,1059007..1059067)
8404	vw253	2022-08-25	II	SPBC428.01c	nup107	CDS	added	complement(join(439274..441187,441229..441337,441392..441484,441541..441667,441718..441751,441793..441840,441916..441975))
8404	vw253	2022-08-25	II	SPBC428.01c	nup107	CDS	removed	complement(join(439274..441187,441229..441337,441392..441484,441541..441667,441718..441751,441793..441840,441916..442032))
8404	vw253	2022-08-25	II	SPBC428.18	cdt1	CDS	added	477431..478699
8404	vw253	2022-08-25	II	SPBC428.18	cdt1	CDS	removed	477365..478699
8404	vw253	2022-08-25	II	SPBC582.05c	brc1	CDS	added	complement(join(426160..428547,428634..428771,428873..428896))
8404	vw253	2022-08-25	II	SPBC582.05c	brc1	CDS	removed	complement(join(426160..428547,428634..428771,428903..429013))
8404	vw253	2022-08-25	II	SPBC582.07c	rpn7	CDS	added	complement(430551..431744)
8404	vw253	2022-08-25	II	SPBC582.07c	rpn7	CDS	removed	complement(430551..431780)
8404	vw253	2022-08-25	II	SPBC685.09	orc2	CDS	added	2782066..2783565
8404	vw253	2022-08-25	II	SPBC685.09	orc2	CDS	removed	2781958..2783565
8404	vw253	2022-08-25	II	SPBC8D2.10c	rmt3	CDS	added	complement(join(1376341..1377734,1377814..1377909,1378224..1378266))
8404	vw253	2022-08-25	II	SPBC8D2.10c	rmt3	CDS	removed	complement(join(1376341..1377734,1377814..1377909,1378224..1378365))
8404	vw253	2022-08-25	II	SPBC947.03c	naa38	CDS	added	join(676761..676908,677057..677127)
8404	vw253	2022-08-25	II	SPBC947.03c	naa38	CDS	removed	join(676629..676908,677057..677127)
8403	vw253	2022-08-25	I	SPAC1071.09c		CDS	added	complement(3870660..3871427)
8403	vw253	2022-08-25	I	SPAC1071.09c		CDS	removed	complement(3870660..3871508)
8403	vw253	2022-08-25	I	SPAC17H9.04c	dri1	CDS	added	complement(2009905..2011695)
8403	vw253	2022-08-25	I	SPAC17H9.04c	dri1	CDS	removed	complement(2009905..2011719)
8403	vw253	2022-08-25	I	SPAC1952.03	otu2	CDS	added	join(4971189..4971548,4971595..4972137)
8403	vw253	2022-08-25	I	SPAC1952.03	otu2	CDS	removed	join(4971117..4971548,4971595..4972137)
8403	vw253	2022-08-25	I	SPAC1952.15c	rec24	CDS	added	complement(join(4996030..4996763,4996904..4997171))
8403	vw253	2022-08-25	I	SPAC1952.15c	rec24	CDS	removed	complement(join(4996030..4996763,4996904..4997222))
8403	vw253	2022-08-25	I	SPAC19A8.06	pbr1	CDS	added	complement(2475966..2477096)
8403	vw253	2022-08-25	I	SPAC19A8.06	pbr1	CDS	removed	complement(2475966..2477159)
8403	vw253	2022-08-25	I	SPAC1B2.03c	elo2	CDS	added	complement(join(2811438..2812368,2812412..2812464))
8403	vw253	2022-08-25	I	SPAC1B2.03c	elo2	CDS	removed	complement(join(2811438..2812368,2812412..2812485))
8403	vw253	2022-08-25	I	SPAC1B3.18c	mrps18	CDS	added	complement(4967223..4967756)
8403	vw253	2022-08-25	I	SPAC1B3.18c	mrps18	CDS	removed	complement(4967223..4967894)
8403	vw253	2022-08-25	I	SPAC1F12.09	gpi17	CDS	added	join(3818803..3818907,3818954..3819677,3819720..3820420)
8403	vw253	2022-08-25	I	SPAC1F12.09	gpi17	CDS	removed	join(3818668..3818907,3818954..3819677,3819720..3820420)
8403	vw253	2022-08-25	I	SPAC22F8.10c	sap145	CDS	added	complement(4804630..4806387)
8403	vw253	2022-08-25	I	SPAC22F8.10c	sap145	CDS	removed	complement(4804630..4806435)
8403	vw253	2022-08-25	I	SPAC23C11.17	mdm28	CDS	added	join(2167206..2167245,2167302..2168683)
8403	vw253	2022-08-25	I	SPAC23C11.17	mdm28	CDS	removed	join(2167170..2167245,2167302..2168683)
8403	vw253	2022-08-25	I	SPAC25B8.08		CDS	added	4168263..4169984
8403	vw253	2022-08-25	I	SPAC25B8.08		CDS	removed	4168212..4169984
8403	vw253	2022-08-25	I	SPAC26A3.09c	rga2	CDS	added	complement(3348569..3352258)
8403	vw253	2022-08-25	I	SPAC26A3.09c	rga2	CDS	removed	complement(3348569..3352396)
8403	vw253	2022-08-25	I	SPAC26F1.02	pnn1	CDS	added	complement(join(5181982..5182122,5182191..5182628))
8403	vw253	2022-08-25	I	SPAC26F1.02	pnn1	CDS	removed	complement(join(5181982..5182122,5182191..5182632,5182721..5182731))
8403	vw253	2022-08-25	I	SPAC26F1.14c	aif1	CDS	added	5146273..5148000
8403	vw253	2022-08-25	I	SPAC26F1.14c	aif1	CDS	removed	5146165..5148000
8403	vw253	2022-08-25	I	SPAC4G9.11c	cmb1	CDS	added	complement(2275578..2276177)
8403	vw253	2022-08-25	I	SPAC4G9.11c	cmb1	CDS	removed	complement(2275578..2276249)
8403	vw253	2022-08-25	I	SPAC4H3.06		CDS	added	join(3837449..3837519,3837568..3837751,3837811..3837890,3837940..3838000)
8403	vw253	2022-08-25	I	SPAC4H3.06		CDS	removed	join(3837431..3837519,3837568..3837751,3837811..3837890,3837940..3838000)
8403	vw253	2022-08-25	I	SPAC521.02	wss1	CDS	added	843296..844084
8403	vw253	2022-08-25	I	SPAC521.02	wss1	CDS	removed	843233..844084
8403	vw253	2022-08-25	I	SPAC589.02c	med13	CDS	added	complement(join(3095075..3098590,3098626..3098667))
8403	vw253	2022-08-25	I	SPAC589.02c	med13	CDS	removed	complement(join(3095075..3098590,3098626..3098781,3098878..3098883))
8403	vw253	2022-08-25	I	SPAC637.09	rex1	CDS	added	4555423..4557294
8403	vw253	2022-08-25	I	SPAC637.09	rex1	CDS	removed	4555399..4557294
8403	vw253	2022-08-25	I	SPAC688.09	rim2	CDS	added	join(3127689..3127813,3127862..3128780)
8403	vw253	2022-08-25	I	SPAC688.09	rim2	CDS	removed	join(3127647..3127813,3127862..3128780)
8403	vw253	2022-08-25	I	SPAP8A3.12c	tpp2	CDS	added	complement(5336815..5340471)
8403	vw253	2022-08-25	I	SPAP8A3.12c	tpp2	CDS	removed	complement(5336815..5340639)
8403	vw253	2022-08-25	I	SPAPB18E9.01	trm5	CDS	added	join(3974340..3974485,3974541..3974629,3974674..3974775,3974879..3975132,3975193..3975429,3975485..3975832,3975882..3975962,3976014..3976079)
8403	vw253	2022-08-25	I	SPAPB18E9.01	trm5	CDS	removed	join(3974310..3974485,3974541..3974629,3974674..3974775,3974879..3975132,3975193..3975429,3975485..3975832,3975882..3975962,3976014..3976079)
8238	manu	2022-05-25	I	SPSNRNA.06	snu6	snRNA	added	complement(join(2562276..2562323,2562374..2562419))
8238	manu	2022-05-25	I	SPSNRNA.06	snu6	snRNA	removed	complement(join(2562276..2562323,2562374..2562427))
8238	manu	2022-05-25	II	SPSNRNA.04	snu4	snRNA	added	complement(467489..467615)
8238	manu	2022-05-25	II	SPSNRNA.04	snu4	snRNA	removed	complement(467233..467361)
8236	vw253	2022-05-24	I	SPNCRNA.214	ter1	ncRNA	added	complement(join(3084610..3084759,3084816..3086022))
8236	vw253	2022-05-24	I	SPNCRNA.214	ter1	ncRNA	removed	complement(3084610..3086022)
8148	vw253	2022-04-03	I	SPAC1002.01	mrx11	CDS	added	1798347..1798835
8148	vw253	2022-04-03	I	SPAC1002.01	mrx11	CDS	removed	join(1798347..1798830,1798960..1799015)
8148	vw253	2022-04-03	I	SPAC1002.12c		CDS	added	complement(1818695..1820191)
8148	vw253	2022-04-03	I	SPAC1002.12c		CDS	removed	complement(1818695..1820338)
8148	vw253	2022-04-03	I	SPAC1002.17c	urg2	CDS	added	complement(1831012..1831581)
8148	vw253	2022-04-03	I	SPAC1002.17c	urg2	CDS	removed	complement(1831012..1831626)
8148	vw253	2022-04-03	I	SPAC1565.08	cdc48	CDS	added	join(1306457..1306512,1306569..1308942)
8148	vw253	2022-04-03	I	SPAC1565.08	cdc48	CDS	removed	join(1306439..1306512,1306569..1308942)
8148	vw253	2022-04-03	I	SPAC167.04	pam17	CDS	added	complement(join(1554001..1554072,1554135..1554166,1554214..1554292,1554381..1554791))
8148	vw253	2022-04-03	I	SPAC167.04	pam17	CDS	removed	complement(join(1554001..1554072,1554135..1554166,1554214..1554292,1554381..1554827))
8148	vw253	2022-04-03	I	SPAC17A5.02c	dbr1	CDS	added	complement(join(1754033..1754145,1754186..1754310,1754350..1755118,1755164..1755285,1755331..1755593))
8148	vw253	2022-04-03	I	SPAC17A5.02c	dbr1	CDS	removed	complement(join(1754033..1754145,1754186..1754310,1754350..1755118,1755164..1755285,1755331..1755638))
8148	vw253	2022-04-03	I	SPAC1A6.10	tcd1	CDS	added	1090729..1092135
8148	vw253	2022-04-03	I	SPAC1A6.10	tcd1	CDS	removed	1090678..1092135
8148	vw253	2022-04-03	I	SPAC227.11c	yos9	CDS	added	complement(join(514552..515082,515222..515482))
8148	vw253	2022-04-03	I	SPAC227.11c	yos9	CDS	removed	complement(join(514552..515082,515222..515482,515534..515674))
8148	vw253	2022-04-03	I	SPAC2F7.08c	snf5	CDS	added	complement(546664..548460)
8148	vw253	2022-04-03	I	SPAC2F7.08c	snf5	CDS	removed	complement(546664..548562)
8148	vw253	2022-04-03	I	SPAC30D11.03	ddx27	CDS	added	complement(join(1116057..1116202,1116247..1116367,1116415..1118292))
8148	vw253	2022-04-03	I	SPAC30D11.03	ddx27	CDS	removed	complement(join(1116057..1116202,1116247..1116367,1116415..1118412))
8148	vw253	2022-04-03	I	SPAC3H1.05	ste24	CDS	added	join(1938990..1939004,1939075..1940394)
8148	vw253	2022-04-03	I	SPAC3H1.05	ste24	CDS	removed	join(1938900..1939004,1939075..1940394)
8148	vw253	2022-04-03	I	SPAC3H1.12c	snt2	CDS	added	complement(1961710..1965063)
8148	vw253	2022-04-03	I	SPAC3H1.12c	snt2	CDS	removed	complement(1961710..1965105)
8148	vw253	2022-04-03	I	SPAC4G8.07c	trm2	CDS	added	complement(join(774000..774023,774155..774403,774453..775290,775414..775513,775641..775863))
8148	vw253	2022-04-03	I	SPAC4G8.07c	trm2	CDS	removed	complement(join(774000..774023,774155..774403,774453..775290,775414..775513,775641..776013))
8148	vw253	2022-04-03	I	SPAC56E4.04c	cut6	CDS	added	complement(join(1246095..1252807,1253430..1253460))
8148	vw253	2022-04-03	I	SPAC56E4.04c	cut6	CDS	removed	complement(join(1246095..1252807,1253430..1253559))
8148	vw253	2022-04-03	I	SPAC56F8.04c	ppt1	CDS	added	complement(1133226..1134302)
8148	vw253	2022-04-03	I	SPAC56F8.04c	ppt1	CDS	removed	complement(join(1133226..1134283,1134332..1134356))
8148	vw253	2022-04-03	I	SPAC57A7.12	ssz1	CDS	added	complement(join(1515089..1516663,1516789..1516866))
8148	vw253	2022-04-03	I	SPAC57A7.12	ssz1	CDS	removed	complement(join(1515089..1516663,1516789..1516914))
8148	vw253	2022-04-03	I	SPAC630.14c	tup12	CDS	added	complement(join(374683..375830,376094..376446,376844..376931,376993..377116))
8148	vw253	2022-04-03	I	SPAC630.14c	tup12	CDS	removed	complement(join(374683..375830,376094..376446,376844..376931,376993..377200))
7483	mah79	2021-07-27	I	SPAC4F10.02	aap1	CDS	added	join(4832911..4833160,4833257..4834428)
7483	mah79	2021-07-27	I	SPAC4F10.02	aap1	CDS	removed	join(4832929..4833160,4833257..4834428)
7191	vw253	2021-04-29	I	SPAC22A12.08c.1	crd1	CDS	added	complement(join(1169939..1170029,1170169..1170260,1170307..1170461,1170504..1171270,1171362..1171856,1171900..1171956,1171999..1172126))
7191	vw253	2021-04-29	I	SPAC22A12.08c.1	crd1	CDS	removed	complement(join(1170705..1170724,1170801..1171270,1171362..1171856,1171900..1171956,1171999..1172126))
7191	vw253	2021-04-29	I	SPAC22A12.08c.2	crd1	CDS	added	complement(join(1170705..1170724,1170801..1171270,1171362..1171856,1171900..1171956,1171999..1172126))
7191	vw253	2021-04-29	I	SPAC22A12.08c.2	crd1	CDS	removed	complement(join(1169939..1170029,1170169..1170260,1170307..1170461,1170504..1171270,1171362..1171856,1171900..1171956,1171999..1172126))
7190	vw253	2021-04-29	I	SPAC22A12.08c.1	crd1	CDS	added	complement(join(1170705..1170724,1170801..1171270,1171362..1171856,1171900..1171956,1171999..1172126))
7190	vw253	2021-04-29	I	SPAC22A12.08c.1	crd1	CDS	removed	complement(join(1169939..1170029,1170169..1170260,1170307..1170461,1170504..1170724,1170801..1171270,1171362..1171856,1171900..1171956,1171999..1172126))
6851	vw253	2021-01-21	II	SPRPTCENB.11	cnt2.1	repeat_region	added	1620807..1627609
6851	vw253	2021-01-21	II	SPRPTCENB.11	cnt2.1	repeat_region	removed	1620807..1624737
6255	vw253	2020-05-05	mitochondrial	SPRRNA.01	rnl	rRNA	added	1..2827
6255	vw253	2020-05-05	mitochondrial	SPRRNA.01	rnl	rRNA	removed	1..2823
6255	vw253	2020-05-05	mitochondrial	SPRRNA.02	rns	rRNA	added	3133..4553
6255	vw253	2020-05-05	mitochondrial	SPRRNA.02	rns	rRNA	removed	3132..4552
6246	vw253	2020-05-01	I	SPAC2E12.05	wtf1	CDS	added	join(5064781..5064919,5065087..5065332,5065380..5065610,5065652..5065705,5065760..5065836)
6246	vw253	2020-05-01	I	SPAC2E12.05	wtf1	CDS	removed	5064305..5066231
6246	vw253	2020-05-01	II	SPBC1706.02c	wtf2	CDS	added	complement(join(593185..593261,593368..593393,593437..593575))
6246	vw253	2020-05-01	II	SPBC1706.02c	wtf2	CDS	removed	complement(join(593188..593261,593311..593368,593437..593575))
6246	vw253	2020-05-01	III	SPCC162.04c	wtf13	CDS	added	complement(join(1580123..1580268,1580319..1580381,1580422..1580613,1580650..1581006,1581055..1581327,1581559..1581694))
6246	vw253	2020-05-01	III	SPCC162.04c	wtf13	CDS	removed	complement(join(1580123..1580613,1580650..1581006,1581055..1581327,1581559..1581694))
6246	vw253	2020-05-01	III	SPCC285.06c	wtf17	CDS	added	complement(join(1805166..1805242,1805299..1805352,1805393..1805614,1805664..1805909,1806076..1806214))
6246	vw253	2020-05-01	III	SPCC285.06c	wtf17	CDS	removed	complement(join(1805166..1805242,1805299..1805352,1805393..1805614,1805664..1805909,1806076..1806225,1806411..1806450))
6246	vw253	2020-05-01	III	SPCC285.07c	wtf18	CDS	added	complement(join(1807004..1807131,1807182..1807244,1807285..1807476,1807513..1807836,1807885..1808157,1808396..1808534))
6246	vw253	2020-05-01	III	SPCC285.07c	wtf18	CDS	removed	complement(join(1807004..1807131,1807182..1807244,1807285..1807476,1807513..1807726,1807760..1807836,1807885..1808157,1808396..1808534))
6246	vw253	2020-05-01	III	SPCC306.10	wtf8	CDS	added	join(427445..427583,427752..427997,428047..428290,428336..428527,428568..428630,428681..428763)
6246	vw253	2020-05-01	III	SPCC306.10	wtf8	CDS	removed	join(427445..427583,427752..427997,428072..428290,428336..428527,428568..428630,428681..428763)
6246	vw253	2020-05-01	III	SPCC548.02c	wtf3	CDS	added	complement(join(219185..219261,219315..219368,219409..219684,219734..219979,220148..220286))
6246	vw253	2020-05-01	III	SPCC548.02c	wtf3	CDS	removed	complement(join(219185..219261,219294..219368,219409..219684,219734..219979,220148..220283))
6246	vw253	2020-05-01	III	SPCC548.03c	wtf4	CDS	added	complement(join(221199..221344,221395..221457,221498..221689,221726..222016,222065..222337,222566..222701))
6246	vw253	2020-05-01	III	SPCC548.03c	wtf4	CDS	removed	complement(join(221199..221335,221395..221457,221498..221689,221726..222016,222065..222337,222566..222701))
6246	vw253	2020-05-01	III	SPCC553.05c	wtf6	CDS	added	complement(join(297140..297216,297266..297307,297349..297655,297705..297950,298119..298258))
6246	vw253	2020-05-01	III	SPCC553.05c	wtf6	CDS	removed	complement(join(297354..297655,297705..297950,298119..298194))
6246	vw253	2020-05-01	III	SPCC576.16c	wtf22	CDS	added	complement(join(2109178..2109281,2109333..2109395,2109436..2109608,2109645..2109923,2109973..2110221,2110391..2110528))
6246	vw253	2020-05-01	III	SPCC576.16c	wtf22	CDS	removed	complement(join(2109181..2109395,2109432..2109608,2109645..2109923,2109973..2110221,2110391..2110528))
6246	vw253	2020-05-01	III	SPCC622.21	wtf12	CDS	added	join(1401530..1401668,1401900..1402172,1402221..1402448,1402490..1402672)
6246	vw253	2020-05-01	III	SPCC622.21	wtf12	CDS	removed	join(1401530..1401668,1401900..1402172,1402490..1402551,1402553..1402672)
6246	vw253	2020-05-01	III	SPCC736.05	wtf7	CDS	added	join(320617..320755,320964..321335,321387..321523)
6246	vw253	2020-05-01	III	SPCC736.05	wtf7	CDS	removed	join(320608..320755,320964..321335,321387..321523)
6246	vw253	2020-05-01	III	SPCC830.02	wtf24	CDS	added	join(2181204..2181342,2181510..2181758,2181808..2182031,2182077..2182268,2182309..2182371,2182422..2182504)
6246	vw253	2020-05-01	III	SPCC830.02	wtf24	CDS	removed	join(2181204..2181342,2181510..2181758,2181808..2182031,2182077..2182371,2182422..2182504)
6245	vw253	2020-04-30	mitochondrial	SPMIT.03	cox1-I2b	CDS	added	6965..7816
6245	vw253	2020-04-30	mitochondrial	SPMIT.03	cox1-I2b	CDS	removed	<6845..7816
6244	vw253	2020-04-30	mitochondrial	SPMIT.01	cox1	CDS	added	join(4885..5288,6499..6843,7925..8792)
6244	vw253	2020-04-30	mitochondrial	SPMIT.01	cox1	CDS	removed	join(4886..5289,6500..6844,7926..8790)
6244	vw253	2020-04-30	mitochondrial	SPMIT.04	cox3	CDS	added	8961..9770
6244	vw253	2020-04-30	mitochondrial	SPMIT.04	cox3	CDS	removed	8947..9765
6244	vw253	2020-04-30	mitochondrial	SPMIT.05	cob1	CDS	added	join(10175..10858,13385..13864)
6244	vw253	2020-04-30	mitochondrial	SPMIT.05	cob1	CDS	removed	join(10173..10856,13383..13862)
6244	vw253	2020-04-30	mitochondrial	SPMIT.06		CDS	added	<10859..13282
6244	vw253	2020-04-30	mitochondrial	SPMIT.06		CDS	removed	10857..13280
6244	vw253	2020-04-30	mitochondrial	SPMIT.07	atp6	CDS	added	14758..15531
6244	vw253	2020-04-30	mitochondrial	SPMIT.07	atp6	CDS	removed	14756..15529
6244	vw253	2020-04-30	mitochondrial	SPMIT.08	var1	CDS	added	15956..16639
6244	vw253	2020-04-30	mitochondrial	SPMIT.08	var1	CDS	removed	15954..16637
6244	vw253	2020-04-30	mitochondrial	SPMIT.09	atp8	CDS	added	16916..17062
6244	vw253	2020-04-30	mitochondrial	SPMIT.09	atp8	CDS	removed	16914..17060
6244	vw253	2020-04-30	mitochondrial	SPMIT.10	atp9	CDS	added	17808..18032
6244	vw253	2020-04-30	mitochondrial	SPMIT.10	atp9	CDS	removed	17806..18030
6244	vw253	2020-04-30	mitochondrial	SPMIT.11	cox2	CDS	added	18563..19309
6244	vw253	2020-04-30	mitochondrial	SPMIT.11	cox2	CDS	removed	18561..19307
6244	vw253	2020-04-30	mitochondrial	SPMITNCRNA.01	rnpB	ncRNA	added	18132..18405
6244	vw253	2020-04-30	mitochondrial	SPMITNCRNA.01	rnpB	ncRNA	removed	18130..18403
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAALA.01		tRNA	added	18059..18131
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAALA.01		tRNA	removed	18057..18129
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAARG.01		tRNA	added	9819..9890
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAARG.01		tRNA	removed	9818..9894
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAARG.02		tRNA	added	17462..17534
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAARG.02		tRNA	removed	17460..17532
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAASN.01		tRNA	added	3061..3131
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAASN.01		tRNA	removed	3060..3130
6244	vw253	2020-04-30	mitochondrial	SPMITTRNAASP.01		tRNA	added	14240..14310
