revision	user	date	chromosome	systematic_id	primary_name	feature_type	added_or_removed	value
8658	kmr44	2023-01-16	I	SPNCRNA.1025		lncRNA	added	complement(4806662..4807991)
8658	kmr44	2023-01-16	I	SPNCRNA.1025		ncRNA	removed	complement(4806662..4807991)
8658	kmr44	2023-01-16	I	SPNCRNA.1026		lncRNA	added	4814239..4817443
8658	kmr44	2023-01-16	I	SPNCRNA.1026		ncRNA	removed	4814239..4817443
8658	kmr44	2023-01-16	I	SPNCRNA.1027		lncRNA	added	4821574..4824734
8658	kmr44	2023-01-16	I	SPNCRNA.1027		ncRNA	removed	4821574..4824734
8658	kmr44	2023-01-16	I	SPNCRNA.1028		lncRNA	added	4837762..4838650
8658	kmr44	2023-01-16	I	SPNCRNA.1028		ncRNA	removed	4837762..4838650
8658	kmr44	2023-01-16	I	SPNCRNA.1029		lncRNA	added	complement(4844661..4846130)
8658	kmr44	2023-01-16	I	SPNCRNA.1029		ncRNA	removed	complement(4844661..4846130)
8658	kmr44	2023-01-16	I	SPNCRNA.1030		lncRNA	added	4860182..4861502
8658	kmr44	2023-01-16	I	SPNCRNA.1030		ncRNA	removed	4860182..4861502
8658	kmr44	2023-01-16	I	SPNCRNA.1031		lncRNA	added	4861450..4863757
8658	kmr44	2023-01-16	I	SPNCRNA.1031		ncRNA	removed	4861450..4863757
8658	kmr44	2023-01-16	I	SPNCRNA.1032		lncRNA	added	4869466..4870169
8658	kmr44	2023-01-16	I	SPNCRNA.1032		ncRNA	removed	4869466..4870169
8658	kmr44	2023-01-16	I	SPNCRNA.1033		lncRNA	added	complement(4875424..4878190)
8658	kmr44	2023-01-16	I	SPNCRNA.1033		ncRNA	removed	complement(4875424..4878190)
8658	kmr44	2023-01-16	I	SPNCRNA.1034		lncRNA	added	complement(4889798..4890204)
8658	kmr44	2023-01-16	I	SPNCRNA.1034		ncRNA	removed	complement(4889798..4890204)
8658	kmr44	2023-01-16	I	SPNCRNA.1035		lncRNA	added	4911086..4911440
8658	kmr44	2023-01-16	I	SPNCRNA.1035		ncRNA	removed	4911086..4911440
8658	kmr44	2023-01-16	I	SPNCRNA.1036		lncRNA	added	4929567..4931302
8658	kmr44	2023-01-16	I	SPNCRNA.1036		ncRNA	removed	4929567..4931302
8658	kmr44	2023-01-16	I	SPNCRNA.1037		lncRNA	added	4931323..4933884
8658	kmr44	2023-01-16	I	SPNCRNA.1037		ncRNA	removed	4931323..4933884
8658	kmr44	2023-01-16	I	SPNCRNA.1039		lncRNA	added	4961796..4963074
8658	kmr44	2023-01-16	I	SPNCRNA.1039		ncRNA	removed	4961796..4963074
8658	kmr44	2023-01-16	I	SPNCRNA.1040		lncRNA	added	4980243..4981189
8658	kmr44	2023-01-16	I	SPNCRNA.1040		ncRNA	removed	4980243..4981189
8658	kmr44	2023-01-16	I	SPNCRNA.1041		lncRNA	added	4986628..4989780
8658	kmr44	2023-01-16	I	SPNCRNA.1041		ncRNA	removed	4986628..4989780
8658	kmr44	2023-01-16	I	SPNCRNA.1042		lncRNA	added	complement(5009787..5011504)
8658	kmr44	2023-01-16	I	SPNCRNA.1042		ncRNA	removed	complement(5009787..5011504)
8658	kmr44	2023-01-16	I	SPNCRNA.1043		lncRNA	added	5029269..5030305
8658	kmr44	2023-01-16	I	SPNCRNA.1043		ncRNA	removed	5029269..5030305
8658	kmr44	2023-01-16	I	SPNCRNA.1044		lncRNA	added	5074150..5077557
8658	kmr44	2023-01-16	I	SPNCRNA.1044		ncRNA	removed	5074150..5077557
8658	kmr44	2023-01-16	I	SPNCRNA.1045		lncRNA	added	5098866..5100248
8658	kmr44	2023-01-16	I	SPNCRNA.1045		ncRNA	removed	5098866..5100248
8658	kmr44	2023-01-16	I	SPNCRNA.1046		lncRNA	added	5103586..5104491
8658	kmr44	2023-01-16	I	SPNCRNA.1046		ncRNA	removed	5103586..5104491
8658	kmr44	2023-01-16	I	SPNCRNA.1047		lncRNA	added	complement(5119094..5120381)
8658	kmr44	2023-01-16	I	SPNCRNA.1047		ncRNA	removed	complement(5119094..5120381)
8658	kmr44	2023-01-16	I	SPNCRNA.1048		lncRNA	added	complement(5122727..5123353)
8658	kmr44	2023-01-16	I	SPNCRNA.1048		ncRNA	removed	complement(5122727..5123353)
8658	kmr44	2023-01-16	I	SPNCRNA.1049		lncRNA	added	5129191..5131963
8658	kmr44	2023-01-16	I	SPNCRNA.1049		ncRNA	removed	5129191..5131963
8658	kmr44	2023-01-16	I	SPNCRNA.1050		lncRNA	added	complement(5136083..5137380)
8658	kmr44	2023-01-16	I	SPNCRNA.1050		ncRNA	removed	complement(5136083..5137380)
8658	kmr44	2023-01-16	I	SPNCRNA.1051		lncRNA	added	complement(5140112..5142317)
8658	kmr44	2023-01-16	I	SPNCRNA.1051		ncRNA	removed	complement(5140112..5142317)
8658	kmr44	2023-01-16	I	SPNCRNA.1052		lncRNA	added	complement(5152335..5153843)
8658	kmr44	2023-01-16	I	SPNCRNA.1052		ncRNA	removed	complement(5152335..5153843)
8658	kmr44	2023-01-16	I	SPNCRNA.1053		lncRNA	added	5152528..5153825
8658	kmr44	2023-01-16	I	SPNCRNA.1053		ncRNA	removed	5152528..5153825
8658	kmr44	2023-01-16	I	SPNCRNA.1054		lncRNA	added	complement(5156289..5157303)
8658	kmr44	2023-01-16	I	SPNCRNA.1054		ncRNA	removed	complement(5156289..5157303)
8658	kmr44	2023-01-16	I	SPNCRNA.1055		lncRNA	added	complement(5172050..5173481)
8658	kmr44	2023-01-16	I	SPNCRNA.1055		ncRNA	removed	complement(5172050..5173481)
8658	kmr44	2023-01-16	I	SPNCRNA.1056		lncRNA	added	5174913..5176145
8658	kmr44	2023-01-16	I	SPNCRNA.1056		ncRNA	removed	5174913..5176145
8658	kmr44	2023-01-16	I	SPNCRNA.1057		lncRNA	added	complement(5177805..5178160)
8658	kmr44	2023-01-16	I	SPNCRNA.1057		ncRNA	removed	complement(5177805..5178160)
8658	kmr44	2023-01-16	I	SPNCRNA.1058		lncRNA	added	complement(5200370..5201855)
8658	kmr44	2023-01-16	I	SPNCRNA.1058		ncRNA	removed	complement(5200370..5201855)
8658	kmr44	2023-01-16	I	SPNCRNA.1059		lncRNA	added	5200663..5202023
8658	kmr44	2023-01-16	I	SPNCRNA.1059		ncRNA	removed	5200663..5202023
8658	kmr44	2023-01-16	I	SPNCRNA.1060		lncRNA	added	5219594..5220187
8658	kmr44	2023-01-16	I	SPNCRNA.1060		ncRNA	removed	5219594..5220187
8658	kmr44	2023-01-16	I	SPNCRNA.1061		lncRNA	added	5224998..5226317
8658	kmr44	2023-01-16	I	SPNCRNA.1061		ncRNA	removed	5224998..5226317
8658	kmr44	2023-01-16	I	SPNCRNA.1062		lncRNA	added	complement(5230242..5230965)
8658	kmr44	2023-01-16	I	SPNCRNA.1062		ncRNA	removed	complement(5230242..5230965)
8658	kmr44	2023-01-16	I	SPNCRNA.1063		lncRNA	added	complement(5266525..5269973)
8658	kmr44	2023-01-16	I	SPNCRNA.1063		ncRNA	removed	complement(5266525..5269973)
8658	kmr44	2023-01-16	I	SPNCRNA.1064		lncRNA	added	5267175..5269088
8658	kmr44	2023-01-16	I	SPNCRNA.1064		ncRNA	removed	5267175..5269088
8658	kmr44	2023-01-16	I	SPNCRNA.1065		lncRNA	added	complement(5271336..5272361)
8658	kmr44	2023-01-16	I	SPNCRNA.1065		ncRNA	removed	complement(5271336..5272361)
8658	kmr44	2023-01-16	I	SPNCRNA.1066		lncRNA	added	5276193..5277245
8658	kmr44	2023-01-16	I	SPNCRNA.1066		ncRNA	removed	5276193..5277245
8658	kmr44	2023-01-16	I	SPNCRNA.1067		lncRNA	added	complement(5292484..5293268)
8658	kmr44	2023-01-16	I	SPNCRNA.1067		ncRNA	removed	complement(5292484..5293268)
8658	kmr44	2023-01-16	I	SPNCRNA.1068		lncRNA	added	complement(5309027..5311689)
8658	kmr44	2023-01-16	I	SPNCRNA.1068		ncRNA	removed	complement(5309027..5311689)
8658	kmr44	2023-01-16	I	SPNCRNA.1069		lncRNA	added	5309241..5311409
8658	kmr44	2023-01-16	I	SPNCRNA.1069		ncRNA	removed	5309241..5311409
8658	kmr44	2023-01-16	I	SPNCRNA.1070		lncRNA	added	5315770..5317020
8658	kmr44	2023-01-16	I	SPNCRNA.1070		ncRNA	removed	5315770..5317020
8658	kmr44	2023-01-16	I	SPNCRNA.1071		lncRNA	added	complement(5320613..5321854)
8658	kmr44	2023-01-16	I	SPNCRNA.1071		ncRNA	removed	complement(5320613..5321854)
8658	kmr44	2023-01-16	I	SPNCRNA.1072		lncRNA	added	5326840..5328155
8658	kmr44	2023-01-16	I	SPNCRNA.1072		ncRNA	removed	5326840..5328155
8658	kmr44	2023-01-16	I	SPNCRNA.1073		lncRNA	added	complement(5328562..5329060)
8658	kmr44	2023-01-16	I	SPNCRNA.1073		ncRNA	removed	complement(5328562..5329060)
8658	kmr44	2023-01-16	I	SPNCRNA.1074		lncRNA	added	5340572..5342997
8658	kmr44	2023-01-16	I	SPNCRNA.1074		ncRNA	removed	5340572..5342997
8658	kmr44	2023-01-16	I	SPNCRNA.1075		lncRNA	added	5353770..5354310
8658	kmr44	2023-01-16	I	SPNCRNA.1075		ncRNA	removed	5353770..5354310
8658	kmr44	2023-01-16	I	SPNCRNA.1076		lncRNA	added	complement(5358774..5359676)
8658	kmr44	2023-01-16	I	SPNCRNA.1076		ncRNA	removed	complement(5358774..5359676)
8658	kmr44	2023-01-16	I	SPNCRNA.1077		lncRNA	added	5360569..5361844
8658	kmr44	2023-01-16	I	SPNCRNA.1077		ncRNA	removed	5360569..5361844
8658	kmr44	2023-01-16	I	SPNCRNA.1078		lncRNA	added	5370228..5372083
8658	kmr44	2023-01-16	I	SPNCRNA.1078		ncRNA	removed	5370228..5372083
8658	kmr44	2023-01-16	I	SPNCRNA.1079		lncRNA	added	5389615..5390903
8658	kmr44	2023-01-16	I	SPNCRNA.1079		ncRNA	removed	5389615..5390903
8658	kmr44	2023-01-16	I	SPNCRNA.1080		lncRNA	added	complement(5413728..5414935)
8658	kmr44	2023-01-16	I	SPNCRNA.1080		ncRNA	removed	complement(5413728..5414935)
8658	kmr44	2023-01-16	I	SPNCRNA.1081		lncRNA	added	5416345..5417406
8658	kmr44	2023-01-16	I	SPNCRNA.1081		ncRNA	removed	5416345..5417406
8658	kmr44	2023-01-16	I	SPNCRNA.1082		lncRNA	added	complement(5423742..5426981)
8658	kmr44	2023-01-16	I	SPNCRNA.1082		ncRNA	removed	complement(5423742..5426981)
8658	kmr44	2023-01-16	I	SPNCRNA.1083		lncRNA	added	complement(5426978..5428275)
8658	kmr44	2023-01-16	I	SPNCRNA.1083		ncRNA	removed	complement(5426978..5428275)
8658	kmr44	2023-01-16	I	SPNCRNA.1085		lncRNA	added	5462490..5463916
8658	kmr44	2023-01-16	I	SPNCRNA.1085		ncRNA	removed	5462490..5463916
8658	kmr44	2023-01-16	I	SPNCRNA.1086		lncRNA	added	complement(5463940..5466070)
8658	kmr44	2023-01-16	I	SPNCRNA.1086		ncRNA	removed	complement(5463940..5466070)
8658	kmr44	2023-01-16	I	SPNCRNA.1087		lncRNA	added	5472729..5475847
8658	kmr44	2023-01-16	I	SPNCRNA.1087		ncRNA	removed	5472729..5475847
8658	kmr44	2023-01-16	I	SPNCRNA.1088		lncRNA	added	complement(5478303..5478903)
8658	kmr44	2023-01-16	I	SPNCRNA.1088		ncRNA	removed	complement(5478303..5478903)
8658	kmr44	2023-01-16	I	SPNCRNA.1089		lncRNA	added	5478367..5479836
8658	kmr44	2023-01-16	I	SPNCRNA.1089		ncRNA	removed	5478367..5479836
8658	kmr44	2023-01-16	I	SPNCRNA.1090		lncRNA	added	5487525..5488928
8658	kmr44	2023-01-16	I	SPNCRNA.1090		ncRNA	removed	5487525..5488928
8658	kmr44	2023-01-16	I	SPNCRNA.1091		lncRNA	added	complement(5492628..5494800)
8658	kmr44	2023-01-16	I	SPNCRNA.1091		ncRNA	removed	complement(5492628..5494800)
8658	kmr44	2023-01-16	I	SPNCRNA.1092		lncRNA	added	5495270..5496597
8658	kmr44	2023-01-16	I	SPNCRNA.1092		ncRNA	removed	5495270..5496597
8658	kmr44	2023-01-16	I	SPNCRNA.1093		lncRNA	added	5496942..5497837
8658	kmr44	2023-01-16	I	SPNCRNA.1093		ncRNA	removed	5496942..5497837
8658	kmr44	2023-01-16	I	SPNCRNA.12	prl12	lncRNA	added	4439118..4439451
8658	kmr44	2023-01-16	I	SPNCRNA.12	prl12	ncRNA	removed	4439118..4439451
8658	kmr44	2023-01-16	I	SPNCRNA.124		lncRNA	added	3558766..3559116
8658	kmr44	2023-01-16	I	SPNCRNA.124		ncRNA	removed	3558766..3559116
8658	kmr44	2023-01-16	I	SPNCRNA.13	prl13	lncRNA	added	complement(4259371..4259795)
8658	kmr44	2023-01-16	I	SPNCRNA.13	prl13	ncRNA	removed	complement(4259371..4259795)
8658	kmr44	2023-01-16	I	SPNCRNA.130	omt3	lncRNA	added	4516070..4517070
8658	kmr44	2023-01-16	I	SPNCRNA.130	omt3	ncRNA	removed	4516070..4517070
8658	kmr44	2023-01-16	I	SPNCRNA.136		lncRNA	added	40795..41489
8658	kmr44	2023-01-16	I	SPNCRNA.136		ncRNA	removed	40795..41489
8658	kmr44	2023-01-16	I	SPNCRNA.137		lncRNA	added	71030..71470
8658	kmr44	2023-01-16	I	SPNCRNA.137		ncRNA	removed	71030..71470
8658	kmr44	2023-01-16	I	SPNCRNA.139		lncRNA	added	90868..91753
8658	kmr44	2023-01-16	I	SPNCRNA.139		ncRNA	removed	90868..91753
8658	kmr44	2023-01-16	I	SPNCRNA.14	prl14	lncRNA	added	3190456..3191217
8658	kmr44	2023-01-16	I	SPNCRNA.14	prl14	ncRNA	removed	3190456..3191217
8658	kmr44	2023-01-16	I	SPNCRNA.141		lncRNA	added	175923..176736
8658	kmr44	2023-01-16	I	SPNCRNA.141		ncRNA	removed	175923..176736
8658	kmr44	2023-01-16	I	SPNCRNA.142		lncRNA	added	213841..214818
8658	kmr44	2023-01-16	I	SPNCRNA.142		ncRNA	removed	213841..214818
8658	kmr44	2023-01-16	I	SPNCRNA.147		lncRNA	added	135569..135926
8658	kmr44	2023-01-16	I	SPNCRNA.147		ncRNA	removed	135569..135926
8658	kmr44	2023-01-16	I	SPNCRNA.148		lncRNA	added	294010..294228
8658	kmr44	2023-01-16	I	SPNCRNA.148		ncRNA	removed	294010..294228
8658	kmr44	2023-01-16	I	SPNCRNA.154		lncRNA	added	555300..556109
8658	kmr44	2023-01-16	I	SPNCRNA.154		ncRNA	removed	555300..556109
8658	kmr44	2023-01-16	I	SPNCRNA.155		lncRNA	added	577199..578150
8658	kmr44	2023-01-16	I	SPNCRNA.155		ncRNA	removed	577199..578150
8658	kmr44	2023-01-16	I	SPNCRNA.156		lncRNA	added	597723..598290
8658	kmr44	2023-01-16	I	SPNCRNA.156		ncRNA	removed	597723..598290
8658	kmr44	2023-01-16	I	SPNCRNA.158		lncRNA	added	678585..679442
8658	kmr44	2023-01-16	I	SPNCRNA.158		ncRNA	removed	678585..679442
8658	kmr44	2023-01-16	I	SPNCRNA.159		lncRNA	added	776184..777243
8658	kmr44	2023-01-16	I	SPNCRNA.159		ncRNA	removed	776184..777243
8658	kmr44	2023-01-16	I	SPNCRNA.160		lncRNA	added	934056..934503
8658	kmr44	2023-01-16	I	SPNCRNA.160		ncRNA	removed	934056..934503
8658	kmr44	2023-01-16	I	SPNCRNA.163		lncRNA	added	998045..998413
8658	kmr44	2023-01-16	I	SPNCRNA.163		ncRNA	removed	998045..998413
8658	kmr44	2023-01-16	I	SPNCRNA.164		lncRNA	added	1005499..1005710
8658	kmr44	2023-01-16	I	SPNCRNA.164		ncRNA	removed	1005499..1005710
8658	kmr44	2023-01-16	I	SPNCRNA.166		lncRNA	added	1063021..1063448
8658	kmr44	2023-01-16	I	SPNCRNA.166		ncRNA	removed	1063021..1063448
8658	kmr44	2023-01-16	I	SPNCRNA.168		lncRNA	added	1189967..1190942
8658	kmr44	2023-01-16	I	SPNCRNA.168		ncRNA	removed	1189967..1190942
8658	kmr44	2023-01-16	I	SPNCRNA.169		lncRNA	added	1305861..1306249
8658	kmr44	2023-01-16	I	SPNCRNA.169		ncRNA	removed	1305861..1306249
8658	kmr44	2023-01-16	I	SPNCRNA.1701	prl101	lncRNA	added	complement(15002..16334)
8658	kmr44	2023-01-16	I	SPNCRNA.1701	prl101	ncRNA	removed	complement(15002..16334)
8658	kmr44	2023-01-16	I	SPNCRNA.1702	prl104	lncRNA	added	complement(5533986..5534754)
8658	kmr44	2023-01-16	I	SPNCRNA.1702	prl104	ncRNA	removed	complement(5533986..5534754)
8658	kmr44	2023-01-16	I	SPNCRNA.1703	prl105	lncRNA	added	5524158..5524668
8658	kmr44	2023-01-16	I	SPNCRNA.1703	prl105	ncRNA	removed	5524158..5524668
8658	kmr44	2023-01-16	I	SPNCRNA.1704	prl107	lncRNA	added	complement(5552810..5554697)
8658	kmr44	2023-01-16	I	SPNCRNA.1704	prl107	ncRNA	removed	complement(5552810..5554697)
8658	kmr44	2023-01-16	I	SPNCRNA.1705	prl108	lncRNA	added	complement(5502244..5504066)
8658	kmr44	2023-01-16	I	SPNCRNA.1705	prl108	ncRNA	removed	complement(5502244..5504066)
8658	kmr44	2023-01-16	I	SPNCRNA.171		lncRNA	added	1481491..1481827
8658	kmr44	2023-01-16	I	SPNCRNA.171		ncRNA	removed	1481491..1481827
8658	kmr44	2023-01-16	I	SPNCRNA.173		lncRNA	added	1512457..1512674
8658	kmr44	2023-01-16	I	SPNCRNA.173		ncRNA	removed	1512457..1512674
8658	kmr44	2023-01-16	I	SPNCRNA.174		lncRNA	added	1526345..1527075
8658	kmr44	2023-01-16	I	SPNCRNA.174		ncRNA	removed	1526345..1527075
8658	kmr44	2023-01-16	I	SPNCRNA.175		lncRNA	added	1573772..1574466
8658	kmr44	2023-01-16	I	SPNCRNA.175		ncRNA	removed	1573772..1574466
8658	kmr44	2023-01-16	I	SPNCRNA.177		lncRNA	added	1701860..1702271
8658	kmr44	2023-01-16	I	SPNCRNA.177		ncRNA	removed	1701860..1702271
8658	kmr44	2023-01-16	I	SPNCRNA.178		lncRNA	added	1844130..1845339
8658	kmr44	2023-01-16	I	SPNCRNA.178		ncRNA	removed	1844130..1845339
8658	kmr44	2023-01-16	I	SPNCRNA.181		lncRNA	added	1861146..1861484
8658	kmr44	2023-01-16	I	SPNCRNA.181		ncRNA	removed	1861146..1861484
8658	kmr44	2023-01-16	I	SPNCRNA.182		lncRNA	added	1901612..1901982
8658	kmr44	2023-01-16	I	SPNCRNA.182		ncRNA	removed	1901612..1901982
8658	kmr44	2023-01-16	I	SPNCRNA.184		lncRNA	added	2030502..2030865
8658	kmr44	2023-01-16	I	SPNCRNA.184		ncRNA	removed	2030502..2030865
8658	kmr44	2023-01-16	I	SPNCRNA.185		lncRNA	added	2041681..2041861
8658	kmr44	2023-01-16	I	SPNCRNA.185		ncRNA	removed	2041681..2041861
8658	kmr44	2023-01-16	I	SPNCRNA.186		lncRNA	added	2052650..2053768
8658	kmr44	2023-01-16	I	SPNCRNA.186		ncRNA	removed	2052650..2053768
8658	kmr44	2023-01-16	I	SPNCRNA.187		lncRNA	added	2157794..2158195
8658	kmr44	2023-01-16	I	SPNCRNA.187		ncRNA	removed	2157794..2158195
8658	kmr44	2023-01-16	I	SPNCRNA.188		lncRNA	added	2228049..2228781
8658	kmr44	2023-01-16	I	SPNCRNA.188		ncRNA	removed	2228049..2228781
8658	kmr44	2023-01-16	I	SPNCRNA.189		lncRNA	added	2248603..2249009
8658	kmr44	2023-01-16	I	SPNCRNA.189		ncRNA	removed	2248603..2249009
8658	kmr44	2023-01-16	I	SPNCRNA.19	prl19	lncRNA	added	51158..51583
8658	kmr44	2023-01-16	I	SPNCRNA.19	prl19	ncRNA	removed	51158..51583
8658	kmr44	2023-01-16	I	SPNCRNA.190		lncRNA	added	2303557..2304248
8658	kmr44	2023-01-16	I	SPNCRNA.190		ncRNA	removed	2303557..2304248
8658	kmr44	2023-01-16	I	SPNCRNA.192		lncRNA	added	2370710..2371361
8658	kmr44	2023-01-16	I	SPNCRNA.192		ncRNA	removed	2370710..2371361
8658	kmr44	2023-01-16	I	SPNCRNA.194		lncRNA	added	2424735..2425515
8658	kmr44	2023-01-16	I	SPNCRNA.194		ncRNA	removed	2424735..2425515
8658	kmr44	2023-01-16	I	SPNCRNA.195		lncRNA	added	2438820..2439389
8658	kmr44	2023-01-16	I	SPNCRNA.195		ncRNA	removed	2438820..2439389
8658	kmr44	2023-01-16	I	SPNCRNA.198		lncRNA	added	2703965..2704030
8658	kmr44	2023-01-16	I	SPNCRNA.198		ncRNA	removed	2703965..2704030
8658	kmr44	2023-01-16	I	SPNCRNA.199		lncRNA	added	2597443..2597985
8658	kmr44	2023-01-16	I	SPNCRNA.199		ncRNA	removed	2597443..2597985
8658	kmr44	2023-01-16	I	SPNCRNA.200		lncRNA	added	2663415..2664052
8658	kmr44	2023-01-16	I	SPNCRNA.200		ncRNA	removed	2663415..2664052
8658	kmr44	2023-01-16	I	SPNCRNA.2000		lncRNA	added	346..1164
8658	kmr44	2023-01-16	I	SPNCRNA.2000		ncRNA	removed	346..1164
8658	kmr44	2023-01-16	I	SPNCRNA.2001		lncRNA	added	2118..2347
8658	kmr44	2023-01-16	I	SPNCRNA.2001		ncRNA	removed	2118..2347
8658	kmr44	2023-01-16	I	SPNCRNA.2002		lncRNA	added	2448..2760
8658	kmr44	2023-01-16	I	SPNCRNA.2002		ncRNA	removed	2448..2760
8658	kmr44	2023-01-16	I	SPNCRNA.2003		lncRNA	added	4057..4311
8658	kmr44	2023-01-16	I	SPNCRNA.2003		ncRNA	removed	4057..4311
8658	kmr44	2023-01-16	I	SPNCRNA.2004		lncRNA	added	4784..5129
